Date,Time, LiveTime, RealTime,CH0,CH1,CH2,CH3,CH4,CH5,CH6,CH7,CH8,CH9,CH10,CH11,CH12,CH13,CH14,CH15,CH16,CH17,CH18,CH19,CH20,CH21,CH22,CH23,CH24,CH25,CH26,CH27,CH28,CH29,CH30,CH31,CH32,CH33,CH34,CH35,CH36,CH37,CH38,CH39,CH40,CH41,CH42,CH43,CH44,CH45,CH46,CH47,CH48,CH49,CH50,CH51,CH52,CH53,CH54,CH55,CH56,CH57,CH58,CH59,CH60,CH61,CH62,CH63,CH64,CH65,CH66,CH67,CH68,CH69,CH70,CH71,CH72,CH73,CH74,CH75,CH76,CH77,CH78,CH79,CH80,CH81,CH82,CH83,CH84,CH85,CH86,CH87,CH88,CH89,CH90,CH91,CH92,CH93,CH94,CH95,CH96,CH97,CH98,CH99,CH100,CH101,CH102,CH103,CH104,CH105,CH106,CH107,CH108,CH109,CH110,CH111,CH112,CH113,CH114,CH115,CH116,CH117,CH118,CH119,CH120,CH121,CH122,CH123,CH124,CH125,CH126,CH127,CH128,CH129,CH130,CH131,CH132,CH133,CH134,CH135,CH136,CH137,CH138,CH139,CH140,CH141,CH142,CH143,CH144,CH145,CH146,CH147,CH148,CH149,CH150,CH151,CH152,CH153,CH154,CH155,CH156,CH157,CH158,CH159,CH160,CH161,CH162,CH163,CH164,CH165,CH166,CH167,CH168,CH169,CH170,CH171,CH172,CH173,CH174,CH175,CH176,CH177,CH178,CH179,CH180,CH181,CH182,CH183,CH184,CH185,CH186,CH187,CH188,CH189,CH190,CH191,CH192,CH193,CH194,CH195,CH196,CH197,CH198,CH199,CH200,CH201,CH202,CH203,CH204,CH205,CH206,CH207,CH208,CH209,CH210,CH211,CH212,CH213,CH214,CH215,CH216,CH217,CH218,CH219,CH220,CH221,CH222,CH223,CH224,CH225,CH226,CH227,CH228,CH229,CH230,CH231,CH232,CH233,CH234,CH235,CH236,CH237,CH238,CH239,CH240,CH241,CH242,CH243,CH244,CH245,CH246,CH247,CH248,CH249,CH250,CH251,CH252,CH253,CH254,CH255,CH256,CH257,CH258,CH259,CH260,CH261,CH262,CH263,CH264,CH265,CH266,CH267,CH268,CH269,CH270,CH271,CH272,CH273,CH274,CH275,CH276,CH277,CH278,CH279,CH280,CH281,CH282,CH283,CH284,CH285,CH286,CH287,CH288,CH289,CH290,CH291,CH292,CH293,CH294,CH295,CH296,CH297,CH298,CH299,CH300,CH301,CH302,CH303,CH304,CH305,CH306,CH307,CH308,CH309,CH310,CH311,CH312,CH313,CH314,CH315,CH316,CH317,CH318,CH319,CH320,CH321,CH322,CH323,CH324,CH325,CH326,CH327,CH328,CH329,CH330,CH331,CH332,CH333,CH334,CH335,CH336,CH337,CH338,CH339,CH340,CH341,CH342,CH343,CH344,CH345,CH346,CH347,CH348,CH349,CH350,CH351,CH352,CH353,CH354,CH355,CH356,CH357,CH358,CH359,CH360,CH361,CH362,CH363,CH364,CH365,CH366,CH367,CH368,CH369,CH370,CH371,CH372,CH373,CH374,CH375,CH376,CH377,CH378,CH379,CH380,CH381,CH382,CH383,CH384,CH385,CH386,CH387,CH388,CH389,CH390,CH391,CH392,CH393,CH394,CH395,CH396,CH397,CH398,CH399,CH400,CH401,CH402,CH403,CH404,CH405,CH406,CH407,CH408,CH409,CH410,CH411,CH412,CH413,CH414,CH415,CH416,CH417,CH418,CH419,CH420,CH421,CH422,CH423,CH424,CH425,CH426,CH427,CH428,CH429,CH430,CH431,CH432,CH433,CH434,CH435,CH436,CH437,CH438,CH439,CH440,CH441,CH442,CH443,CH444,CH445,CH446,CH447,CH448,CH449,CH450,CH451,CH452,CH453,CH454,CH455,CH456,CH457,CH458,CH459,CH460,CH461,CH462,CH463,CH464,CH465,CH466,CH467,CH468,CH469,CH470,CH471,CH472,CH473,CH474,CH475,CH476,CH477,CH478,CH479,CH480,CH481,CH482,CH483,CH484,CH485,CH486,CH487,CH488,CH489,CH490,CH491,CH492,CH493,CH494,CH495,CH496,CH497,CH498,CH499,CH500,CH501,CH502,CH503,CH504,CH505,CH506,CH507,CH508,CH509,CH510,CH511,CH512,CH513,CH514,CH515,CH516,CH517,CH518,CH519,CH520,CH521,CH522,CH523,CH524,CH525,CH526,CH527,CH528,CH529,CH530,CH531,CH532,CH533,CH534,CH535,CH536,CH537,CH538,CH539,CH540,CH541,CH542,CH543,CH544,CH545,CH546,CH547,CH548,CH549,CH550,CH551,CH552,CH553,CH554,CH555,CH556,CH557,CH558,CH559,CH560,CH561,CH562,CH563,CH564,CH565,CH566,CH567,CH568,CH569,CH570,CH571,CH572,CH573,CH574,CH575,CH576,CH577,CH578,CH579,CH580,CH581,CH582,CH583,CH584,CH585,CH586,CH587,CH588,CH589,CH590,CH591,CH592,CH593,CH594,CH595,CH596,CH597,CH598,CH599,CH600,CH601,CH602,CH603,CH604,CH605,CH606,CH607,CH608,CH609,CH610,CH611,CH612,CH613,CH614,CH615,CH616,CH617,CH618,CH619,CH620,CH621,CH622,CH623,CH624,CH625,CH626,CH627,CH628,CH629,CH630,CH631,CH632,CH633,CH634,CH635,CH636,CH637,CH638,CH639,CH640,CH641,CH642,CH643,CH644,CH645,CH646,CH647,CH648,CH649,CH650,CH651,CH652,CH653,CH654,CH655,CH656,CH657,CH658,CH659,CH660,CH661,CH662,CH663,CH664,CH665,CH666,CH667,CH668,CH669,CH670,CH671,CH672,CH673,CH674,CH675,CH676,CH677,CH678,CH679,CH680,CH681,CH682,CH683,CH684,CH685,CH686,CH687,CH688,CH689,CH690,CH691,CH692,CH693,CH694,CH695,CH696,CH697,CH698,CH699,CH700,CH701,CH702,CH703,CH704,CH705,CH706,CH707,CH708,CH709,CH710,CH711,CH712,CH713,CH714,CH715,CH716,CH717,CH718,CH719,CH720,CH721,CH722,CH723,CH724,CH725,CH726,CH727,CH728,CH729,CH730,CH731,CH732,CH733,CH734,CH735,CH736,CH737,CH738,CH739,CH740,CH741,CH742,CH743,CH744,CH745,CH746,CH747,CH748,CH749,CH750,CH751,CH752,CH753,CH754,CH755,CH756,CH757,CH758,CH759,CH760,CH761,CH762,CH763,CH764,CH765,CH766,CH767,CH768,CH769,CH770,CH771,CH772,CH773,CH774,CH775,CH776,CH777,CH778,CH779,CH780,CH781,CH782,CH783,CH784,CH785,CH786,CH787,CH788,CH789,CH790,CH791,CH792,CH793,CH794,CH795,CH796,CH797,CH798,CH799,CH800,CH801,CH802,CH803,CH804,CH805,CH806,CH807,CH808,CH809,CH810,CH811,CH812,CH813,CH814,CH815,CH816,CH817,CH818,CH819,CH820,CH821,CH822,CH823,CH824,CH825,CH826,CH827,CH828,CH829,CH830,CH831,CH832,CH833,CH834,CH835,CH836,CH837,CH838,CH839,CH840,CH841,CH842,CH843,CH844,CH845,CH846,CH847,CH848,CH849,CH850,CH851,CH852,CH853,CH854,CH855,CH856,CH857,CH858,CH859,CH860,CH861,CH862,CH863,CH864,CH865,CH866,CH867,CH868,CH869,CH870,CH871,CH872,CH873,CH874,CH875,CH876,CH877,CH878,CH879,CH880,CH881,CH882,CH883,CH884,CH885,CH886,CH887,CH888,CH889,CH890,CH891,CH892,CH893,CH894,CH895,CH896,CH897,CH898,CH899,CH900,CH901,CH902,CH903,CH904,CH905,CH906,CH907,CH908,CH909,CH910,CH911,CH912,CH913,CH914,CH915,CH916,CH917,CH918,CH919,CH920,CH921,CH922,CH923,CH924,CH925,CH926,CH927,CH928,CH929,CH930,CH931,CH932,CH933,CH934,CH935,CH936,CH937,CH938,CH939,CH940,CH941,CH942,CH943,CH944,CH945,CH946,CH947,CH948,CH949,CH950,CH951,CH952,CH953,CH954,CH955,CH956,CH957,CH958,CH959,CH960,CH961,CH962,CH963,CH964,CH965,CH966,CH967,CH968,CH969,CH970,CH971,CH972,CH973,CH974,CH975,CH976,CH977,CH978,CH979,CH980,CH981,CH982,CH983,CH984,CH985,CH986,CH987,CH988,CH989,CH990,CH991,CH992,CH993,CH994,CH995,CH996,CH997,CH998,CH999,CH1000,CH1001,CH1002,CH1003,CH1004,CH1005,CH1006,CH1007,CH1008,CH1009,CH1010,CH1011,CH1012,CH1013,CH1014,CH1015,CH1016,CH1017,CH1018,CH1019,CH1020,CH1021,CH1022,CH1023,C0,C1,C2,Doserate,Doserate(GM),Doserate(Neutron),CPS(Neutron),CPS,GPS_Status,Satelite,Latitude,Longitude,GPS_Speed,GPS_Altitude,Altimeter_Altitude,Battery,Temperature,AWS_RainFall,AWS_WindDirection,AWS_WindSpeed,AWS_Temperature,AWS_Humidity,AWS_Pressure
2024.06.13,12:33:28,2,2,0,0,0,0,0,2,5,2,5,1,4,14,37,20,4,1,2,4,3,3,2,2,4,4,7,7,4,3,4,5,2,1,3,2,1,5,3,0,2,2,1,2,1,3,3,2,5,2,0,3,2,4,2,3,3,3,3,3,0,1,1,0,3,1,1,4,1,0,3,0,2,2,0,1,0,0,2,3,1,0,0,1,1,1,0,2,1,1,1,0,3,1,0,1,0,1,1,2,0,0,1,1,1,0,0,0,0,0,0,2,1,1,0,2,1,0,2,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,3,2,0,0,0,1,0,1,0,1,1,0,0,0,1,1,2,1,1,0,0,2,0,1,0,0,2,2,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,3,1,3,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,1,1,1,2,2,1,0,1,0,0,0,1,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.20886,2.786871,0.000323,0.0441,0,0,0,212.5,2,11,13.84988117,100.566816,0.229647994,16.20000076,0,0,0,0,0,0,0,0,0
2024.06.13,12:33:30,2,2,0,0,0,0,0,1,3,2,2,1,5,16,42,24,7,4,2,1,1,3,3,6,6,5,7,6,4,2,2,4,2,2,2,1,1,6,3,2,1,3,2,4,5,3,1,4,2,4,3,0,2,4,2,1,5,4,8,3,0,2,1,1,5,0,2,2,1,0,2,3,0,3,1,1,1,0,2,1,1,2,1,1,4,1,2,2,0,0,0,1,0,0,0,0,1,2,1,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,2,1,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,1,1,0,0,0,0,1,2,3,0,0,1,0,2,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,0,0,1,0,0,2,1,1,1,0,1,0,1,0,1,2,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.20886,2.786871,0.000323,0,0,0,0,218,2,9,13.84988,100.5668168,0.061115999,15.89999962,0,0,0,0,0,0,0,0,0
2024.06.13,12:33:32,2,2,0,0,0,0,0,0,3,5,0,1,4,15,45,21,4,3,2,2,3,4,3,6,6,1,4,7,2,5,4,4,2,3,0,1,2,1,2,3,1,5,4,4,3,3,5,5,3,0,4,4,6,3,4,2,5,3,0,1,2,1,4,2,2,2,3,0,1,2,1,1,0,1,1,1,1,1,3,3,0,2,1,2,1,2,2,1,1,2,0,0,2,2,1,0,3,1,1,0,2,1,0,0,0,0,1,0,0,0,0,3,1,1,0,0,0,0,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,2,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,2,0,2,1,1,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,2,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,1,0,0,0,1,0,0,0,0,1,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,2,1,1,1,0,2,2,1,0,0,0,2,0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,2,0,0,0,1,3,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,1,2,1,0,0,1,1,1,0,1,0,0,2,2,0,1,1,1,0,0,2,0,3,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,2,0,2,1,0,1,1,2,1,1,2,2,2,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,3,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.20886,2.786871,0.000323,0.0779,0,0,0,249,2,9,13.8498795,100.5668187,0.372251987,15.39999962,0,0,0,0,0,0,0,0,0
2024.06.13,12:33:34,2,2,0,0,0,0,0,1,1,0,5,2,5,14,36,26,6,3,3,5,4,5,6,2,3,6,5,3,8,3,7,4,6,7,6,3,3,6,5,5,1,3,1,4,1,5,0,4,1,4,5,3,4,1,3,2,3,2,3,0,3,3,1,1,0,1,3,2,1,2,2,5,1,1,3,0,3,1,1,1,0,2,1,1,3,2,0,1,1,2,0,0,0,0,0,2,1,0,3,1,0,0,0,0,0,2,0,0,2,2,0,1,3,0,0,2,2,1,1,0,0,0,1,1,0,0,1,1,0,0,2,0,2,0,1,0,3,1,0,0,2,1,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,2,0,1,2,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0,0,0,1,0,0,2,1,1,1,2,1,0,1,1,0,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.20886,2.786871,0.000323,0,0,0,0,229.5,2,10,13.84987383,100.5668078,2.85948801,15.60000038,0,0,0,0,0,0,0,0,0
